method,attention,type,prompt_index,prompt_text,image_path,clip_new_prompt_sim,clip_old_image_sim,dino_struct_dist
sigmoid,cross,7-text,4,A magazine cover with the headline “BEAUTY”,data_new/sigmoid/cross/7-text/4.png,0.26040226221084595,0.8537771701812744,0.014774778857827187
sigmoid,cross,7-text,5,A magazine cover with the headline “LIFESTYLE”,data_new/sigmoid/cross/7-text/5.png,0.2420508861541748,0.9816522598266602,0.0024835194926708937
sigmoid,cross,7-text,6,A magazine cover with the headline “MODERN”,data_new/sigmoid/cross/7-text/6.png,0.24495413899421692,0.8902928829193115,0.008959770202636719
sigmoid,cross,7-text,7,A magazine cover with the headline “ELEGANCE”,data_new/sigmoid/cross/7-text/7.png,0.2629721164703369,0.8907424807548523,0.006280606146901846
sigmoid,cross,7-text,8,A magazine cover with the headline “GLAMOUR”,data_new/sigmoid/cross/7-text/8.png,0.25448164343833923,0.8522670865058899,0.010212109424173832
sigmoid,cross,7-text,9,A magazine cover with the headline “FEATURES”,data_new/sigmoid/cross/7-text/9.png,0.2390398234128952,0.9558892846107483,0.002146321814507246
sigmoid,cross,7-text,10,A magazine cover with the headline “INSPIRE”,data_new/sigmoid/cross/7-text/10.png,0.23503568768501282,0.9711250066757202,0.003253353526815772
sigmoid,cross,8-texture,1,A cup with a rough surface,data_new/sigmoid/cross/8-texture/1.png,0.30505436658859253,0.9850122928619385,0.005526968743652105
sigmoid,cross,8-texture,2,A cup with a shiny surface,data_new/sigmoid/cross/8-texture/2.png,0.30352845788002014,0.9928434491157532,0.004786783363670111
sigmoid,cross,8-texture,3,A cup with a matte surface,data_new/sigmoid/cross/8-texture/3.png,0.3029691278934479,0.9660469889640808,0.024474889039993286
sigmoid,cross,8-texture,4,A cup with a soft surface,data_new/sigmoid/cross/8-texture/4.png,0.3041306436061859,0.9913462400436401,0.003791254945099354
sigmoid,cross,8-texture,5,A cup with a hard surface,data_new/sigmoid/cross/8-texture/5.png,0.29387539625167847,0.9871983528137207,0.005087544675916433
sigmoid,cross,8-texture,6,A cup with a sticky surface,data_new/sigmoid/cross/8-texture/6.png,0.29333680868148804,0.9783969521522522,0.006665859837085009
sigmoid,cross,8-texture,7,A cup with a wet surface,data_new/sigmoid/cross/8-texture/7.png,0.2874191403388977,0.9828650951385498,0.0040168133564293385
sigmoid,cross,8-texture,8,A cup with a dry surface,data_new/sigmoid/cross/8-texture/8.png,0.28560736775398254,0.9823993444442749,0.0029357350431382656
sigmoid,cross,8-texture,9,A cup with a grainy surface,data_new/sigmoid/cross/8-texture/9.png,0.2952936589717865,0.9787565469741821,0.006768014281988144
sigmoid,cross,8-texture,10,A cup with a fuzzy surface,data_new/sigmoid/cross/8-texture/10.png,0.2977026700973511,0.9924852848052979,0.004402682185173035
sigmoid,cross,9-Transportation,1,A drawing of a boy driving a truck,data_new/sigmoid/cross/9-Transportation/1.png,0.2592078745365143,0.9548889398574829,0.01215379498898983
sigmoid,cross,9-Transportation,2,A drawing of a boy driving a motorcycle,data_new/sigmoid/cross/9-Transportation/2.png,0.3134171962738037,0.8079537153244019,0.024201810359954834
sigmoid,cross,9-Transportation,3,A drawing of a boy driving a bus,data_new/sigmoid/cross/9-Transportation/3.png,0.28467318415641785,0.9261459112167358,0.018650980666279793
sigmoid,cross,9-Transportation,4,A drawing of a boy driving a bicycle,data_new/sigmoid/cross/9-Transportation/4.png,0.33827757835388184,0.7805827260017395,0.056248877197504044
sigmoid,cross,9-Transportation,5,A drawing of a boy driving a scooter,data_new/sigmoid/cross/9-Transportation/5.png,0.29575061798095703,0.9175713062286377,0.019166894257068634
sigmoid,cross,9-Transportation,6,A drawing of a boy driving a train,data_new/sigmoid/cross/9-Transportation/6.png,0.3278205990791321,0.7734681367874146,0.02281869389116764
sigmoid,cross,9-Transportation,7,A drawing of a boy driving a submarine,data_new/sigmoid/cross/9-Transportation/7.png,0.32921385765075684,0.8652968406677246,0.02324099838733673
sigmoid,cross,9-Transportation,8,A drawing of a boy driving a helicopter,data_new/sigmoid/cross/9-Transportation/8.png,0.2958105206489563,0.9088913798332214,0.024904608726501465
sigmoid,cross,9-Transportation,9,A drawing of a boy driving a jet,data_new/sigmoid/cross/9-Transportation/9.png,0.2851589322090149,0.9539891481399536,0.021561961621046066
sigmoid,cross,9-Transportation,10,A drawing of a boy driving a spaceship,data_new/sigmoid/cross/9-Transportation/10.png,0.2714773416519165,0.9677736759185791,0.020511852577328682
exp,self,0-animal,1,A photo of a cat riding a bicycle,data_new/exp/self/0-animal/1.png,0.3208662271499634,0.8988654613494873,0.030890554189682007
exp,self,0-animal,2,A photo of a dog riding a bicycle,data_new/exp/self/0-animal/2.png,0.3553878962993622,0.8935853242874146,0.026679150760173798
exp,self,0-animal,3,A photo of a lion riding a bicycle,data_new/exp/self/0-animal/3.png,0.33025407791137695,0.9032351970672607,0.020182332023978233
exp,self,0-animal,4,A photo of a tiger riding a bicycle,data_new/exp/self/0-animal/4.png,0.36933714151382446,0.8958524465560913,0.016154654324054718
exp,self,0-animal,5,A photo of a rabbit riding a bicycle,data_new/exp/self/0-animal/5.png,0.37289243936538696,0.867766797542572,0.03896680101752281
exp,self,0-animal,6,A photo of a panda riding a bicycle,data_new/exp/self/0-animal/6.png,0.38689643144607544,0.8896279335021973,0.02895861677825451
exp,self,0-animal,7,A photo of a fox riding a bicycle,data_new/exp/self/0-animal/7.png,0.39812612533569336,0.8905474543571472,0.02584795467555523
exp,self,0-animal,8,A photo of a wolf riding a bicycle,data_new/exp/self/0-animal/8.png,0.3265616297721863,0.8877332210540771,0.023961668834090233
exp,self,0-animal,9,A photo of a monkey riding a bicycle,data_new/exp/self/0-animal/9.png,0.3597116470336914,0.9009751081466675,0.011406219564378262
exp,self,0-animal,10,A photo of an elephant riding a bicycle,data_new/exp/self/0-animal/10.png,0.35792502760887146,0.8775494694709778,0.025013461709022522
exp,self,1-clothes,1,A portrait of a woman wearing a jacket,data_new/exp/self/1-clothes/1.png,0.28945720195770264,0.9433311223983765,0.013307332992553711
exp,self,1-clothes,2,A portrait of a woman wearing a sweater,data_new/exp/self/1-clothes/2.png,0.2793634831905365,0.8749269247055054,0.022885316982865334
exp,self,1-clothes,3,A portrait of a woman wearing a skirt,data_new/exp/self/1-clothes/3.png,0.28173670172691345,0.9656006693840027,0.007102013099938631
exp,self,1-clothes,4,A portrait of a woman wearing a coat,data_new/exp/self/1-clothes/4.png,0.30195918679237366,0.916701078414917,0.014916096813976765
exp,self,1-clothes,5,A portrait of a woman wearing a shirt,data_new/exp/self/1-clothes/5.png,0.270714670419693,0.9133221507072449,0.018452096730470657
exp,self,1-clothes,6,A portrait of a woman wearing a scarf,data_new/exp/self/1-clothes/6.png,0.3408481180667877,0.9457494020462036,0.018914105370640755
exp,self,1-clothes,7,A portrait of a woman wearing a hoodie,data_new/exp/self/1-clothes/7.png,0.26389506459236145,0.8324029445648193,0.02249923348426819
exp,self,1-clothes,8,A portrait of a woman wearing a blouse,data_new/exp/self/1-clothes/8.png,0.3043808937072754,0.9756117463111877,0.009482099674642086
exp,self,1-clothes,9,A portrait of a woman wearing a suit,data_new/exp/self/1-clothes/9.png,0.26889994740486145,0.8370622992515564,0.01793365553021431
exp,self,1-clothes,10,A portrait of a woman wearing a vest,data_new/exp/self/1-clothes/10.png,0.32335954904556274,0.9340933561325073,0.012149744667112827
exp,self,2-color,1,A bear holding a red balloon.,data_new/exp/self/2-color/1.png,0.33017849922180176,0.9369105100631714,0.012202775105834007
exp,self,2-color,2,A bear holding a yellow balloon.,data_new/exp/self/2-color/2.png,0.3300473988056183,0.9462555646896362,0.018249955028295517
exp,self,2-color,3,A bear holding a black balloon.,data_new/exp/self/2-color/3.png,0.3211113512516022,0.9812546968460083,0.0050431289710104465
exp,self,2-color,4,A bear holding a pink balloon.,data_new/exp/self/2-color/4.png,0.3577793836593628,0.9404631853103638,0.013033362105488777
exp,self,2-color,5,A bear holding a white balloon.,data_new/exp/self/2-color/5.png,0.33720600605010986,0.9715939164161682,0.009257924742996693
exp,self,2-color,6,A bear holding a green balloon.,data_new/exp/self/2-color/6.png,0.3246411383152008,0.9766327142715454,0.004872953984886408
exp,self,2-color,7,A bear holding a purple balloon.,data_new/exp/self/2-color/7.png,0.35876765847206116,0.9725401401519775,0.006472344975918531
exp,self,2-color,8,A bear holding a orange balloon.,data_new/exp/self/2-color/8.png,0.34086668491363525,0.9399224519729614,0.03284608572721481
exp,self,2-color,9,A bear holding a gray balloon.,data_new/exp/self/2-color/9.png,0.32902833819389343,0.979390025138855,0.004675054457038641
exp,self,2-color,10,A bear holding a brown balloon.,data_new/exp/self/2-color/10.png,0.311162531375885,0.9300678968429565,0.02225876972079277
exp,self,3-decorates,1,A cake decorated with strawberries,data_new/exp/self/3-decorates/1.png,0.31612032651901245,0.9016844034194946,0.021066835150122643
exp,self,3-decorates,2,A cake decorated with blueberries,data_new/exp/self/3-decorates/2.png,0.32136183977127075,0.902398407459259,0.0204338226467371
exp,self,3-decorates,3,A cake decorated with cream,data_new/exp/self/3-decorates/3.png,0.2958086431026459,0.9373141527175903,0.02602299302816391
exp,self,3-decorates,4,A cake decorated with sprinkles,data_new/exp/self/3-decorates/4.png,0.31427744030952454,0.9441086053848267,0.017161671072244644
exp,self,3-decorates,5,A cake decorated with almonds,data_new/exp/self/3-decorates/5.png,0.29754865169525146,0.9408578872680664,0.013932687230408192
exp,self,3-decorates,6,A cake decorated with cherries,data_new/exp/self/3-decorates/6.png,0.31615781784057617,0.8976826667785645,0.015452845022082329
exp,self,3-decorates,7,A cake decorated with mints,data_new/exp/self/3-decorates/7.png,0.2955414652824402,0.9437872767448425,0.020582931116223335
exp,self,3-decorates,8,A cake decorated with macarons,data_new/exp/self/3-decorates/8.png,0.3017178773880005,0.9478042125701904,0.01862129382789135
exp,self,3-decorates,9,A cake decorated with caramel,data_new/exp/self/3-decorates/9.png,0.2918517589569092,0.9559456706047058,0.012028461322188377
exp,self,3-decorates,10,A cake decorated with raspberries,data_new/exp/self/3-decorates/10.png,0.32091814279556274,0.9176271557807922,0.02071797102689743
exp,self,4-food,1,A painting of a girl holding an apple,data_new/exp/self/4-food/1.png,0.378137469291687,0.8047270774841309,0.03902759030461311
exp,self,4-food,2,A painting of a girl holding a grape,data_new/exp/self/4-food/2.png,0.34412533044815063,0.8221654891967773,0.023816842585802078
exp,self,4-food,3,A painting of a girl holding a pineapple,data_new/exp/self/4-food/3.png,0.4044451117515564,0.8230962157249451,0.02945656329393387
exp,self,4-food,4,A painting of a girl holding a watermelon,data_new/exp/self/4-food/4.png,0.38061919808387756,0.8717169761657715,0.02278834581375122
exp,self,4-food,5,A painting of a girl holding a mango,data_new/exp/self/4-food/5.png,0.3378915786743164,0.8377310037612915,0.022366207093000412
exp,self,4-food,6,A painting of a girl holding a strawberry,data_new/exp/self/4-food/6.png,0.37665560841560364,0.8282240629196167,0.028917882591485977
exp,self,4-food,7,A painting of a girl holding a peach,data_new/exp/self/4-food/7.png,0.37014156579971313,0.8301812410354614,0.0372283048927784
exp,self,4-food,8,A painting of a girl holding a papaya,data_new/exp/self/4-food/8.png,0.3534674346446991,0.8427616357803345,0.021536462008953094
exp,self,4-food,9,A painting of a girl holding a kiwi,data_new/exp/self/4-food/9.png,0.3407490849494934,0.8427236080169678,0.01983490213751793
exp,self,4-food,10,A painting of a girl holding an orange,data_new/exp/self/4-food/10.png,0.3836696743965149,0.8092488050460815,0.02338855341076851
exp,self,5-object,1,A photo of a book on the table,data_new/exp/self/5-object/1.png,0.25705817341804504,0.8818995356559753,0.03254080191254616
exp,self,5-object,2,A photo of a cup on the table,data_new/exp/self/5-object/2.png,0.312467098236084,0.8788946866989136,0.025022320449352264
exp,self,5-object,3,A photo of a lamp on the table,data_new/exp/self/5-object/3.png,0.2942057251930237,0.8518639206886292,0.020415594801306725
exp,self,5-object,4,A photo of a phone on the table,data_new/exp/self/5-object/4.png,0.2773033380508423,0.8372703194618225,0.032443735748529434
exp,self,5-object,5,A photo of a chair on the table,data_new/exp/self/5-object/5.png,0.2720305919647217,0.875015914440155,0.043885961174964905
exp,self,5-object,6,A photo of a table on the table,data_new/exp/self/5-object/6.png,0.26782476902008057,0.8689815402030945,0.05773792788386345
exp,self,5-object,7,A photo of a pen on the table,data_new/exp/self/5-object/7.png,0.27977219223976135,0.8677331805229187,0.02665535919368267
exp,self,5-object,8,A photo of a key on the table,data_new/exp/self/5-object/8.png,0.27392852306365967,0.7980621457099915,0.042051419615745544
exp,self,5-object,9,A photo of a bag on the table,data_new/exp/self/5-object/9.png,0.2994685173034668,0.8502161502838135,0.037727706134319305
exp,self,5-object,10,A photo of a clock on the table,data_new/exp/self/5-object/10.png,0.30221396684646606,0.8151234984397888,0.03298232704401016
exp,self,6-plants,1,A drawing of a garden filled with roses,data_new/exp/self/6-plants/1.png,0.3242972493171692,0.934906005859375,0.024158861488103867
exp,self,6-plants,2,A drawing of a garden filled with tulips,data_new/exp/self/6-plants/2.png,0.306596577167511,0.9085710048675537,0.021861793473362923
exp,self,6-plants,3,A drawing of a garden filled with daisies,data_new/exp/self/6-plants/3.png,0.3161282241344452,0.9636426568031311,0.017525168135762215
exp,self,6-plants,4,A drawing of a garden filled with lavender,data_new/exp/self/6-plants/4.png,0.33277320861816406,0.8071140646934509,0.05664389953017235
exp,self,6-plants,5,A drawing of a garden filled with lotus,data_new/exp/self/6-plants/5.png,0.3320096731185913,0.8861172199249268,0.037796903401613235
exp,self,6-plants,6,A drawing of a garden filled with orchids,data_new/exp/self/6-plants/6.png,0.31765827536582947,0.9402310252189636,0.02522212639451027
exp,self,6-plants,7,A drawing of a garden filled with peonies,data_new/exp/self/6-plants/7.png,0.33695098757743835,0.9382126331329346,0.027828680351376534
exp,self,6-plants,8,A drawing of a garden filled with violets,data_new/exp/self/6-plants/8.png,0.3112337589263916,0.9300245046615601,0.02461875043809414
exp,self,6-plants,9,A drawing of a garden filled with carnations,data_new/exp/self/6-plants/9.png,0.3108603358268738,0.9555701017379761,0.015668487176299095
exp,self,6-plants,10,A drawing of a garden filled with hydrangeas,data_new/exp/self/6-plants/10.png,0.3565894663333893,0.9301695227622986,0.03640726953744888
exp,self,7-text,1,A magazine cover with the headline “FASHION”,data_new/exp/self/7-text/1.png,0.25423696637153625,0.9386491775512695,0.002554077422246337
exp,self,7-text,2,A magazine cover with the headline “DESIGN”,data_new/exp/self/7-text/2.png,0.26124852895736694,0.8616369962692261,0.017585406079888344
exp,self,7-text,3,A magazine cover with the headline “TRENDS”,data_new/exp/self/7-text/3.png,0.23982533812522888,0.8849614858627319,0.009533599950373173
exp,self,7-text,4,A magazine cover with the headline “BEAUTY”,data_new/exp/self/7-text/4.png,0.2617359757423401,0.8436009287834167,0.011412860825657845
exp,self,7-text,5,A magazine cover with the headline “LIFESTYLE”,data_new/exp/self/7-text/5.png,0.23975303769111633,0.9831000566482544,0.0016401282045990229
exp,self,7-text,6,A magazine cover with the headline “MODERN”,data_new/exp/self/7-text/6.png,0.24089360237121582,0.9034417867660522,0.011814172379672527
exp,self,7-text,7,A magazine cover with the headline “ELEGANCE”,data_new/exp/self/7-text/7.png,0.26256489753723145,0.8773466944694519,0.006445135455578566
exp,self,7-text,8,A magazine cover with the headline “GLAMOUR”,data_new/exp/self/7-text/8.png,0.2551490068435669,0.8431364893913269,0.009024351835250854
exp,self,7-text,9,A magazine cover with the headline “FEATURES”,data_new/exp/self/7-text/9.png,0.23606500029563904,0.9446457624435425,0.002852534642443061
exp,self,7-text,10,A magazine cover with the headline “INSPIRE”,data_new/exp/self/7-text/10.png,0.22847257554531097,0.8796259164810181,0.009178577922284603
exp,self,8-texture,1,A cup with a rough surface,data_new/exp/self/8-texture/1.png,0.30150461196899414,0.987565815448761,0.007323026191443205
exp,self,8-texture,2,A cup with a shiny surface,data_new/exp/self/8-texture/2.png,0.3034185767173767,0.994540274143219,0.004860794637352228
exp,self,8-texture,3,A cup with a matte surface,data_new/exp/self/8-texture/3.png,0.29635101556777954,0.9742639064788818,0.008864806964993477
exp,self,8-texture,4,A cup with a soft surface,data_new/exp/self/8-texture/4.png,0.3018404543399811,0.9891642332077026,0.004386433400213718
exp,self,8-texture,5,A cup with a hard surface,data_new/exp/self/8-texture/5.png,0.2906895875930786,0.9811941385269165,0.003975437488406897
exp,self,8-texture,6,A cup with a sticky surface,data_new/exp/self/8-texture/6.png,0.29330432415008545,0.9770534634590149,0.0076498957350850105
exp,self,8-texture,7,A cup with a wet surface,data_new/exp/self/8-texture/7.png,0.28315287828445435,0.9714237451553345,0.004880970343947411
exp,self,8-texture,8,A cup with a dry surface,data_new/exp/self/8-texture/8.png,0.2858184576034546,0.9809867739677429,0.005201085936278105
exp,self,8-texture,9,A cup with a grainy surface,data_new/exp/self/8-texture/9.png,0.29387998580932617,0.9781635403633118,0.008125580847263336
exp,self,8-texture,10,A cup with a fuzzy surface,data_new/exp/self/8-texture/10.png,0.29257455468177795,0.9921000003814697,0.00583793455734849
exp,self,9-Transportation,1,A drawing of a boy driving a truck,data_new/exp/self/9-Transportation/1.png,0.252755343914032,0.9532648921012878,0.007652204018086195
exp,self,9-Transportation,2,A drawing of a boy driving a motorcycle,data_new/exp/self/9-Transportation/2.png,0.3084763288497925,0.7739638090133667,0.02423056587576866
exp,self,9-Transportation,3,A drawing of a boy driving a bus,data_new/exp/self/9-Transportation/3.png,0.28291648626327515,0.924300491809845,0.011484944261610508
exp,self,9-Transportation,4,A drawing of a boy driving a bicycle,data_new/exp/self/9-Transportation/4.png,0.35931193828582764,0.7668643593788147,0.09051202982664108
exp,self,9-Transportation,5,A drawing of a boy driving a scooter,data_new/exp/self/9-Transportation/5.png,0.27758580446243286,0.9210672974586487,0.019381584599614143
exp,self,9-Transportation,6,A drawing of a boy driving a train,data_new/exp/self/9-Transportation/6.png,0.32391446828842163,0.8039534687995911,0.0261206217110157
exp,self,9-Transportation,7,A drawing of a boy driving a submarine,data_new/exp/self/9-Transportation/7.png,0.3395000100135803,0.8458281755447388,0.024659231305122375
exp,self,9-Transportation,8,A drawing of a boy driving a helicopter,data_new/exp/self/9-Transportation/8.png,0.296530157327652,0.8856673240661621,0.024942459538578987
exp,self,9-Transportation,9,A drawing of a boy driving a jet,data_new/exp/self/9-Transportation/9.png,0.2911587655544281,0.9254339337348938,0.022672386839985847
exp,self,9-Transportation,10,A drawing of a boy driving a spaceship,data_new/exp/self/9-Transportation/10.png,0.2789239287376404,0.931429386138916,0.023665405809879303
exp,cross,0-animal,1,A photo of a cat riding a bicycle,data_new/exp/cross/0-animal/1.png,0.3164413571357727,0.8941056728363037,0.02904900349676609
exp,cross,0-animal,2,A photo of a dog riding a bicycle,data_new/exp/cross/0-animal/2.png,0.34238001704216003,0.915063738822937,0.018121646717190742
exp,cross,0-animal,3,A photo of a lion riding a bicycle,data_new/exp/cross/0-animal/3.png,0.33764922618865967,0.8996303081512451,0.021800801157951355
exp,cross,0-animal,4,A photo of a tiger riding a bicycle,data_new/exp/cross/0-animal/4.png,0.36217671632766724,0.8563318848609924,0.020748471841216087
exp,cross,0-animal,5,A photo of a rabbit riding a bicycle,data_new/exp/cross/0-animal/5.png,0.3731268644332886,0.8520593643188477,0.0387619212269783
exp,cross,0-animal,6,A photo of a panda riding a bicycle,data_new/exp/cross/0-animal/6.png,0.356035053730011,0.9050866365432739,0.020308982580900192
exp,cross,0-animal,7,A photo of a fox riding a bicycle,data_new/exp/cross/0-animal/7.png,0.39667266607284546,0.8850581645965576,0.02582465671002865
exp,cross,0-animal,8,A photo of a wolf riding a bicycle,data_new/exp/cross/0-animal/8.png,0.3046032190322876,0.8840887546539307,0.01857023499906063
exp,cross,0-animal,9,A photo of a monkey riding a bicycle,data_new/exp/cross/0-animal/9.png,0.38179245591163635,0.8475582599639893,0.011532340198755264
exp,cross,0-animal,10,A photo of an elephant riding a bicycle,data_new/exp/cross/0-animal/10.png,0.3532010316848755,0.8807428479194641,0.027519365772604942
exp,cross,1-clothes,1,A portrait of a woman wearing a jacket,data_new/exp/cross/1-clothes/1.png,0.2928558588027954,0.9524918794631958,0.012124283239245415
exp,cross,1-clothes,2,A portrait of a woman wearing a sweater,data_new/exp/cross/1-clothes/2.png,0.29673469066619873,0.8587678670883179,0.018709296360611916
exp,cross,1-clothes,3,A portrait of a woman wearing a skirt,data_new/exp/cross/1-clothes/3.png,0.28128618001937866,0.9693057537078857,0.0048662046901881695
exp,cross,1-clothes,4,A portrait of a woman wearing a coat,data_new/exp/cross/1-clothes/4.png,0.296053409576416,0.9288949966430664,0.01438827719539404
exp,cross,1-clothes,5,A portrait of a woman wearing a shirt,data_new/exp/cross/1-clothes/5.png,0.24892430007457733,0.9208036661148071,0.013022065162658691
exp,cross,1-clothes,6,A portrait of a woman wearing a scarf,data_new/exp/cross/1-clothes/6.png,0.34559375047683716,0.9252795577049255,0.02348233200609684
exp,cross,1-clothes,7,A portrait of a woman wearing a hoodie,data_new/exp/cross/1-clothes/7.png,0.2879059910774231,0.8855146169662476,0.02291266806423664
exp,cross,1-clothes,8,A portrait of a woman wearing a blouse,data_new/exp/cross/1-clothes/8.png,0.2935982048511505,0.9826131463050842,0.007355715613812208
exp,cross,1-clothes,9,A portrait of a woman wearing a suit,data_new/exp/cross/1-clothes/9.png,0.25289463996887207,0.9127762317657471,0.013236374594271183
exp,cross,1-clothes,10,A portrait of a woman wearing a vest,data_new/exp/cross/1-clothes/10.png,0.309781014919281,0.9437719583511353,0.011184494011104107
exp,cross,2-color,1,A bear holding a red balloon.,data_new/exp/cross/2-color/1.png,0.34013187885284424,0.9576172828674316,0.013637016527354717
exp,cross,2-color,2,A bear holding a yellow balloon.,data_new/exp/cross/2-color/2.png,0.3285343050956726,0.9359465837478638,0.011613569222390652
exp,cross,2-color,3,A bear holding a black balloon.,data_new/exp/cross/2-color/3.png,0.3244435787200928,0.9791514873504639,0.003835569368675351
exp,cross,2-color,4,A bear holding a pink balloon.,data_new/exp/cross/2-color/4.png,0.35544127225875854,0.9424958229064941,0.014844711869955063
exp,cross,2-color,5,A bear holding a white balloon.,data_new/exp/cross/2-color/5.png,0.3242138922214508,0.9555714130401611,0.008345828391611576
exp,cross,2-color,6,A bear holding a green balloon.,data_new/exp/cross/2-color/6.png,0.32770857214927673,0.9653180241584778,0.004934235010296106
exp,cross,2-color,7,A bear holding a purple balloon.,data_new/exp/cross/2-color/7.png,0.3692931532859802,0.9661135673522949,0.008422058075666428
exp,cross,2-color,8,A bear holding a orange balloon.,data_new/exp/cross/2-color/8.png,0.3434615731239319,0.9470756649971008,0.022348761558532715
exp,cross,2-color,9,A bear holding a gray balloon.,data_new/exp/cross/2-color/9.png,0.32694244384765625,0.9723982810974121,0.006735992152243853
exp,cross,2-color,10,A bear holding a brown balloon.,data_new/exp/cross/2-color/10.png,0.3202248215675354,0.952783465385437,0.011618828400969505
exp,cross,3-decorates,1,A cake decorated with strawberries,data_new/exp/cross/3-decorates/1.png,0.31772270798683167,0.888775646686554,0.024595439434051514
exp,cross,3-decorates,2,A cake decorated with blueberries,data_new/exp/cross/3-decorates/2.png,0.31423288583755493,0.9067311882972717,0.02671578712761402
exp,cross,3-decorates,3,A cake decorated with cream,data_new/exp/cross/3-decorates/3.png,0.29425105452537537,0.9303715825080872,0.019326040521264076
exp,cross,3-decorates,4,A cake decorated with sprinkles,data_new/exp/cross/3-decorates/4.png,0.3337370753288269,0.9200266599655151,0.022714342921972275
exp,cross,3-decorates,5,A cake decorated with almonds,data_new/exp/cross/3-decorates/5.png,0.3038719892501831,0.9421263933181763,0.014109019190073013
exp,cross,3-decorates,6,A cake decorated with cherries,data_new/exp/cross/3-decorates/6.png,0.3183390498161316,0.9100260734558105,0.017776774242520332
exp,cross,3-decorates,7,A cake decorated with mints,data_new/exp/cross/3-decorates/7.png,0.30173003673553467,0.9486954212188721,0.018312279134988785
exp,cross,3-decorates,8,A cake decorated with macarons,data_new/exp/cross/3-decorates/8.png,0.3008826971054077,0.9534704685211182,0.021573694422841072
exp,cross,3-decorates,9,A cake decorated with caramel,data_new/exp/cross/3-decorates/9.png,0.29371532797813416,0.9603408575057983,0.011568315327167511
exp,cross,3-decorates,10,A cake decorated with raspberries,data_new/exp/cross/3-decorates/10.png,0.33090269565582275,0.9137289524078369,0.04680332541465759
exp,cross,4-food,1,A painting of a girl holding an apple,data_new/exp/cross/4-food/1.png,0.37862610816955566,0.8254448175430298,0.030756112188100815
exp,cross,4-food,2,A painting of a girl holding a grape,data_new/exp/cross/4-food/2.png,0.3497146964073181,0.8117616176605225,0.02827266976237297
exp,cross,4-food,3,A painting of a girl holding a pineapple,data_new/exp/cross/4-food/3.png,0.39581629633903503,0.8534924983978271,0.022454801946878433
exp,cross,4-food,4,A painting of a girl holding a watermelon,data_new/exp/cross/4-food/4.png,0.3500862419605255,0.9066730737686157,0.024593910202383995
exp,cross,4-food,5,A painting of a girl holding a mango,data_new/exp/cross/4-food/5.png,0.32703733444213867,0.7979292869567871,0.020759085193276405
exp,cross,4-food,6,A painting of a girl holding a strawberry,data_new/exp/cross/4-food/6.png,0.3758803606033325,0.8176141977310181,0.028887588530778885
exp,cross,4-food,7,A painting of a girl holding a peach,data_new/exp/cross/4-food/7.png,0.3738574981689453,0.8363697528839111,0.022473495453596115
exp,cross,4-food,8,A painting of a girl holding a papaya,data_new/exp/cross/4-food/8.png,0.33609652519226074,0.8588314652442932,0.018258478492498398
exp,cross,4-food,9,A painting of a girl holding a kiwi,data_new/exp/cross/4-food/9.png,0.31783008575439453,0.8355420231819153,0.02167028933763504
exp,cross,4-food,10,A painting of a girl holding an orange,data_new/exp/cross/4-food/10.png,0.3486451804637909,0.8541080951690674,0.01459593791514635
exp,cross,5-object,1,A photo of a book on the table,data_new/exp/cross/5-object/1.png,0.27602458000183105,0.8522989153862,0.03608420118689537
exp,cross,5-object,2,A photo of a cup on the table,data_new/exp/cross/5-object/2.png,0.2967870831489563,0.9032378792762756,0.016831791028380394
exp,cross,5-object,3,A photo of a lamp on the table,data_new/exp/cross/5-object/3.png,0.293351411819458,0.8823696374893188,0.011598095297813416
exp,cross,5-object,4,A photo of a phone on the table,data_new/exp/cross/5-object/4.png,0.27584972977638245,0.8135433197021484,0.033595163375139236
exp,cross,5-object,5,A photo of a chair on the table,data_new/exp/cross/5-object/5.png,0.2798009216785431,0.8909052610397339,0.03398697078227997
exp,cross,5-object,6,A photo of a table on the table,data_new/exp/cross/5-object/6.png,0.25194263458251953,0.9596916437149048,0.012323033064603806
exp,cross,5-object,7,A photo of a pen on the table,data_new/exp/cross/5-object/7.png,0.27206388115882874,0.9438462257385254,0.017838692292571068
exp,cross,5-object,8,A photo of a key on the table,data_new/exp/cross/5-object/8.png,0.2787438631057739,0.8415975570678711,0.03305641934275627
exp,cross,5-object,9,A photo of a bag on the table,data_new/exp/cross/5-object/9.png,0.29522860050201416,0.8424299359321594,0.038328010588884354
exp,cross,5-object,10,A photo of a clock on the table,data_new/exp/cross/5-object/10.png,0.28856199979782104,0.779141902923584,0.036125872284173965
exp,cross,6-plants,1,A drawing of a garden filled with roses,data_new/exp/cross/6-plants/1.png,0.31848809123039246,0.9479256868362427,0.02022971212863922
exp,cross,6-plants,2,A drawing of a garden filled with tulips,data_new/exp/cross/6-plants/2.png,0.2988620698451996,0.9033739566802979,0.02926301769912243
exp,cross,6-plants,3,A drawing of a garden filled with daisies,data_new/exp/cross/6-plants/3.png,0.31838682293891907,0.9568458795547485,0.019323954358696938
exp,cross,6-plants,4,A drawing of a garden filled with lavender,data_new/exp/cross/6-plants/4.png,0.32392120361328125,0.7824443578720093,0.05440516769886017
exp,cross,6-plants,5,A drawing of a garden filled with lotus,data_new/exp/cross/6-plants/5.png,0.3650479316711426,0.8029908537864685,0.05329189449548721
